PUUID,Game ID,Blue Team Champions,Red Team Champions,Winning Team,UserChampion
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7005840681,"Hwei, Jinx, Rumble, Talon, Viego","Anivia, Belveth, Kindred, Nautilus, Swain",Red,Swain
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7013793363,"Rakan, Riven, Taliyah, Viego, Ziggs","Jayce, Kaisa, Karthus, Nunu, Pyke",Blue,Jayce
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7013748144,"Diana, Jayce, Jinx, Senna, Viego","KSante, Kaisa, LeeSin, Rell, Sylas",Blue,Sylas
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7013658843,"Alistar, Ezreal, Gragas, Nidalee, Qiyana","Diana, Leona, Riven, Viego, Yasuo",Blue,Riven
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7013341150,"Annie, Jinx, Nautilus, TwistedFate, Viego","Lucian, Milio, Nidalee, Yasuo, Yone",Blue,Yone
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7013304200,"FiddleSticks, Gwen, Rakan, Yone, Zeri","Annie, Draven, RekSai, Rell, Viego",Red,Rakan
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7013240591,"Aphelios, Cassiopeia, KSante, Thresh, Viego","Akshan, Rumble, Warwick, XinZhao, Zeri",Blue,Thresh
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7013198694,"Diana, Kindred, Rakan, Volibear, Zeri","Jinx, KSante, RekSai, Swain, Taliyah",Red,Swain
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7013136949,"Ahri, Jax, Jayce, Jinx, Swain","Lucian, Nami, Orianna, Viego, Volibear",Blue,Viego
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7013081124,"Jinx, LeeSin, Neeko, Pyke, Zac","Ahri, Kaisa, Nautilus, TwistedFate, Viego",Red,LeeSin
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7013001610,"KSante, LeeSin, Rell, Taliyah, Zeri","DrMundo, Orianna, Twitch, Vi, Yuumi",Red,Orianna
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7012850054,"Diana, Olaf, Rakan, Viego, Zeri","AurelionSol, Darius, Elise, Jinx, Rell",Blue,Rell
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7012790558,"Aatrox, Camille, Jinx, Nunu, Taliyah","Ashe, Rumble, Urgot, Viego, Yasuo",Blue,Yasuo
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7012221221,"AurelionSol, Kaisa, LeeSin, Nautilus, Renekton","Gwen, Rell, TwistedFate, Viego, Zeri",Red,Gwen
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7012180385,"Annie, Ekko, Quinn, Rumble, Varus","Kaisa, Leblanc, Nautilus, TwistedFate, Viego",Red,Kaisa
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7012125931,"Diana, Jayce, Jinx, LeeSin, Thresh","Blitzcrank, Kaisa, Viego, Yasuo, Zac",Blue,Blitzcrank
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7011875021,"Akali, Rumble, TwistedFate, Vi, Zeri","KogMaw, Orianna, Rakan, Viego, Yasuo",Red,Yasuo
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7011816094,"Diana, Kaisa, Malphite, Nautilus, Viego","Blitzcrank, Quinn, Sivir, TwistedFate, Vi",Blue,Viego
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7011724697,"Blitzcrank, RekSai, Taliyah, Tristana, Zeri","Ahri, Camille, Jinx, Kindred, Maokai",Red,Zeri
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7011669307,"DrMundo, LeeSin, Orianna, Rell, Zeri","Jax, Jinx, Sett, Taliyah, Thresh",Blue,Orianna
lod4i_KrNgqTKCQX-uGTlrHEUKpzHZTgstpf-gzTDazhC2Uk66z0S5LxdurL_BZm7vI9QYWqqi6PGQ,KR_7011051359,"Ashe, Draven, Karma, Quinn, Viego","Annie, Jax, LeeSin, Nautilus, Zeri",Blue,Karma
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_7016708568,"Lucian, Lux, Ryze, Tryndamere, Yuumi","Akali, Alistar, Karthus, Leblanc, Zac",Blue,Karthus
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_7016597236,"Darius, Karthus, Rell, Yasuo, Zeri","Akali, Janna, Jinx, Renekton, Viego",Blue,Akali
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_7015798245,"Darius, Hwei, Leona, Nidalee, Zeri","Bard, Jinx, LeeSin, Orianna, Riven",Blue,Zeri
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_7015638543,"Jayce, Kaisa, Pyke, Sejuani, Yone","Akshan, Kayle, Nidalee, Rakan, Rumble",Red,Nidalee
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_7014503981,"Ahri, Akali, Camille, Jinx, Vi","Ashe, KSante, LeeSin, Vex, Zeri",Blue,Akali
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_7014482814,"Nautilus, Neeko, Rengar, Viego, Zeri","Jinx, Nidalee, Rell, Renekton, Yone",Red,Rengar
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_7014446030,"Akali, Nautilus, Viego, Yone, Zeri","Azir, Jinx, Poppy, Rell, Warwick",Red,Rell
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_7014404567,"AurelionSol, Leblanc, LeeSin, Yone, Ziggs","Lux, Velkoz, Zac, Zed, Zoe",Blue,Ziggs
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_7014382040,"KogMaw, LeeSin, Lissandra, Qiyana, Zac","Jinx, MonkeyKing, Poppy, Sylas, Talon",Blue,Zac
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_7013427531,"LeeSin, Lulu, Rumble, Talon, Twitch","Ahri, Janna, Jayce, Kaisa, XinZhao",Blue,XinZhao
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_7013410779,"Azir, Bard, LeeSin, Rumble, Zeri","Jinx, Lulu, RekSai, Taliyah, Udyr",Red,Taliyah
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_7013401404,"Ashe, Illaoi, Karthus, Tristana, Yasuo","Azir, Caitlyn, Graves, Neeko, Udyr",Red,Karthus
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_7013365948,"Lucian, Milio, Rumble, Yone, Zac","Camille, Diana, Kalista, LeeSin, Warwick",Red,Camille
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_7013342078,"Diana, Graves, RekSai, Renata, Varus","Hwei, Jayce, LeeSin, Maokai, Zeri",Blue,LeeSin
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_7013298017,"Ekko, Nautilus, RekSai, Varus, Yone","Ezreal, Hwei, Kennen, LeeSin, Rakan",Blue,Varus
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_7013244513,"Janna, Jinx, Maokai, Rumble, Tristana","Ezreal, Jayce, LeeSin, Pyke, Zac",Blue,Rumble
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_7006384956,"AurelionSol, Nautilus, Senna, Sion, Viego","Galio, Jax, Jinx, Rell, Vayne",Red,Jinx
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_6996743950,"Draven, Gwen, Qiyana, Rumble, Volibear","Jinx, KSante, Nidalee, Rakan, Tristana",Blue,Gwen
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_6996721554,"Maokai, Orianna, Poppy, RekSai, Senna","Graves, Lulu, Taliyah, Udyr, Zeri",Blue,Taliyah
2zTGbjc1i4SMW3S97E6n5ClTYUyqUgEqh8c_MxlfOXZXVUG5nljccWyTR9KAegOgb8febrB6K8TDmg,KR_6996685400,"Nautilus, Nocturne, Seraphine, Tristana, Vladimir","AurelionSol, Fiora, LeeSin, Senna, TahmKench",Blue,Fiora
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7016224728,"Annie, Blitzcrank, Jayce, Kaisa, Viego","Bard, Malphite, Qiyana, Taliyah, Varus",Red,Malphite
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7016191058,"Aatrox, Alistar, Kaisa, Taliyah, Yone","Azir, Camille, Kindred, Rakan, Xayah",Red,Yone
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7016144997,"Braum, Jax, Jayce, Jinx, Taliyah","Elise, Kalista, Nautilus, Tristana, Yone",Red,Kalista
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7016109403,"Janna, KSante, Nunu, Twitch, Vi","Ahri, Gnar, Kaisa, LeeSin, Rell",Blue,Nunu
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7016084168,"Azir, LeeSin, Rakan, Skarner, Zeri","Akali, Jinx, Kindred, Nautilus, Olaf",Red,LeeSin
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7016056237,"Aatrox, Jinx, MonkeyKing, Nautilus, Neeko","Hwei, LeeSin, Pyke, RekSai, Zeri",Red,Hwei
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7016022930,"Annie, Braum, Draven, MonkeyKing, Skarner","Alistar, Ekko, Kindred, Udyr, Zeri",Blue,Annie
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7015975728,"Bard, Nidalee, Skarner, Yone, Zeri","Gragas, Jinx, Nautilus, Vayne, Viego",Blue,Jinx
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7015955658,"Draven, Gwen, Karthus, Nautilus, Tristana","Ashe, Brand, Gragas, KSante, Renata",Red,Draven
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7015004891,"Ashe, Gragas, Tristana, Varus, Vi","Ahri, Fiora, Jinx, LeeSin, Thresh",Red,LeeSin
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7014965356,"KSante, Kalista, Nidalee, Renata, Yasuo","AurelionSol, Kaisa, Kindred, Rell, Vladimir",Blue,Renata
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7014937415,"Aatrox, Nautilus, Olaf, Syndra, Zeri","Camille, Draven, Gragas, Renata, Yasuo",Red,Syndra
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7014881856,"Akali, Draven, KSante, LeeSin, Rakan","Braum, Kennen, Kindred, Zeri, Ziggs",Red,Rakan
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7014848826,"Jax, Nautilus, Rumble, Yone, Zeri","Hwei, Jayce, Jinx, Nidalee, Viego",Red,Nautilus
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7014063869,"Blitzcrank, Draven, Galio, Jax, RekSai","AurelionSol, Azir, Jinx, Thresh, Viego",Red,Jinx
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7014026187,"Kalista, Leblanc, RekSai, Renata, Volibear","Fiora, Lillia, Pyke, Varus, Zed",Blue,RekSai
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7013986283,"Ivern, Kalista, Kennen, Rell, Warwick","Bard, Ezreal, Gnar, Karma, Shaco",Red,Karma
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7013926715,"Jinx, Rakan, Sylas, Vi, Zac","Alistar, FiddleSticks, Jax, RekSai, Xayah",Red,RekSai
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7013889944,"Nidalee, Rakan, Renekton, Riven, Zeri","AurelionSol, Fiora, Gragas, Kaisa, Pyke",Blue,Riven
DWadiWL9H9t8pY83vRDdhWIIE7MzeZbhXMGopO9ezCy1sG_oS8mznJWPJR-LsmewhNPjtUdscZbRlg,KR_7013856310,"Aphelios, Evelynn, Riven, Thresh, Yone","Ahri, Hwei, Kalista, Renekton, Viego",Blue,Aphelios
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7017157822,"Elise, Fiora, Jinx, Nautilus, Tristana","Kaisa, LeeSin, Orianna, Rell, Riven",Red,Jinx
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7017136637,"Janna, Jinx, Riven, Skarner, XinZhao","Diana, LeeSin, Rumble, Yuumi, Zeri",Blue,Diana
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7017120090,"Aatrox, Azir, Nautilus, Viego, Zeri","Ahri, Ashe, RekSai, Riven, Rumble",Blue,Ashe
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7017069773,"KSante, Swain, XinZhao, Yone, Zeri","Diana, Fiora, Rakan, Riven, Smolder",Red,KSante
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7015817423,"Caitlyn, Jayce, Rakan, Taliyah, Zac","Jinx, Karthus, Leblanc, Maokai, Riven",Red,Karthus
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7015806567,"Gragas, Lulu, Riven, Twitch, Zed","Aphelios, Irelia, Nidalee, Swain, Vayne",Red,Irelia
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7015798245,"Darius, Hwei, Leona, Nidalee, Zeri","Bard, Jinx, LeeSin, Orianna, Riven",Blue,Bard
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7015763991,"Ahri, Akali, Lucian, Nami, Olaf","Jinx, Lulu, Riven, Taliyah, Yone",Red,Ahri
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7015755251,"Diana, Pyke, Quinn, Taliyah, Varus","Ashe, Maokai, Riven, Rumble, Yone",Blue,Diana
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7014600804,"Blitzcrank, DrMundo, Jinx, MonkeyKing, Seraphine","Lulu, Riven, Sylas, Vi, Zeri",Red,Vi
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7014593208,"Blitzcrank, Galio, Kaisa, Kennen, Viego","Diana, LeeSin, Maokai, Riven, Smolder",Red,Kennen
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7014573202,"Diana, TwistedFate, Viego, Yuumi, Zeri","Alistar, Nidalee, Riven, Udyr, Varus",Red,Diana
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7014557301,"Bard, Galio, Graves, Jinx, Riven","Diana, Janna, LeeSin, Vayne, Zeri",Red,Riven
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7014531176,"Ahri, Jax, Lulu, Zac, Zeri","Nidalee, Rakan, Riven, Tristana, Xayah",Red,Ahri
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7010774288,"Aatrox, Malphite, Qiyana, Vayne, Viktor","Corki, Gragas, Jinx, Morgana, XinZhao",Red,XinZhao
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7010734434,"KSante, Lillia, Ornn, Quinn, Smolder","Caitlyn, Jax, Renata, Riven, Sejuani",Red,Jax
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7010679855,"DrMundo, Katarina, Lux, Thresh, Yasuo","Karma, Karthus, Pantheon, Urgot, Vayne",Red,Thresh
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7010632643,"KogMaw, Nami, Udyr, Vayne, Ziggs","Ashe, Ezreal, Gwen, Hwei, Thresh",Red,Nami
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7010585415,"Darius, Gangplank, Kalista, Orianna, Taliyah","Azir, Kassadin, Khazix, Nami, XinZhao",Red,Azir
2tGgwxU34mVaSJMHViOkcFtkdN-38v63JKZLlbOTsPg2iN2O7_nBQme6C31ByPFRMaIpXAl9i0KjOg,KR_7009244730,"Azir, Camille, LeeSin, TwistedFate, Zeri","Caitlyn, Rell, Riven, Senna, Taliyah",Red,Azir
iGZgPpqiG5p59CJPFJ0CIi564vZMyy1tmxavoK5Q6T8kv7j74c8-Q25jrQbr0WhhxtGqcY-djXlW9Q,KR_7015740744,"Ahri, Smolder, Udyr, Yone, Yuumi","Kindred, Leblanc, Renekton, Senna, TahmKench",Red,Senna
iGZgPpqiG5p59CJPFJ0CIi564vZMyy1tmxavoK5Q6T8kv7j74c8-Q25jrQbr0WhhxtGqcY-djXlW9Q,KR_7015729015,"Annie, LeeSin, RekSai, Yuumi, Zeri","Ashe, Briar, Chogath, Ezreal, Mordekaiser",Blue,Zeri
iGZgPpqiG5p59CJPFJ0CIi564vZMyy1tmxavoK5Q6T8kv7j74c8-Q25jrQbr0WhhxtGqcY-djXlW9Q,KR_7014573202,"Diana, TwistedFate, Viego, Yuumi, Zeri","Alistar, Nidalee, Riven, Udyr, Varus",Red,Yuumi
iGZgPpqiG5p59CJPFJ0CIi564vZMyy1tmxavoK5Q6T8kv7j74c8-Q25jrQbr0WhhxtGqcY-djXlW9Q,KR_7014543634,"Kaisa, LeeSin, Nautilus, Neeko, TwistedFate","Ahri, Camille, Rumble, Varus, Viego",Blue,Rumble
iGZgPpqiG5p59CJPFJ0CIi564vZMyy1tmxavoK5Q6T8kv7j74c8-Q25jrQbr0WhhxtGqcY-djXlW9Q,KR_7014517573,"Jayce, Nidalee, Rakan, Zed, Zeri","Aatrox, Azir, Jax, Leona, Ziggs",Blue,Aatrox
iGZgPpqiG5p59CJPFJ0CIi564vZMyy1tmxavoK5Q6T8kv7j74c8-Q25jrQbr0WhhxtGqcY-djXlW9Q,KR_7014501211,"Maokai, Rakan, Varus, Yone, Zyra","Bard, Jinx, Rumble, Shaco, Zoe",Blue,Yone
iGZgPpqiG5p59CJPFJ0CIi564vZMyy1tmxavoK5Q6T8kv7j74c8-Q25jrQbr0WhhxtGqcY-djXlW9Q,KR_7014457561,"Jayce, Nidalee, Senna, Skarner, Sona","Kalista, Rumble, Taliyah, Tristana, TwistedFate",Red,Rumble
iGZgPpqiG5p59CJPFJ0CIi564vZMyy1tmxavoK5Q6T8kv7j74c8-Q25jrQbr0WhhxtGqcY-djXlW9Q,KR_7013377419,"Aatrox, Alistar, Orianna, Samira, XinZhao","Lucian, Nautilus, Renekton, Sylas, Viego",Blue,Aatrox
iGZgPpqiG5p59CJPFJ0CIi564vZMyy1tmxavoK5Q6T8kv7j74c8-Q25jrQbr0WhhxtGqcY-djXlW9Q,KR_7012289733,"Camille, Jayce, Jinx, Karthus, Yone","Blitzcrank, Ekko, KSante, Tristana, Zeri",Red,Karthus
iGZgPpqiG5p59CJPFJ0CIi564vZMyy1tmxavoK5Q6T8kv7j74c8-Q25jrQbr0WhhxtGqcY-djXlW9Q,KR_7012270940,"Corki, Nidalee, Yone, Yuumi, Zeri","JarvanIV, Jinx, Kassadin, Lulu, Rumble",Red,Zeri
iGZgPpqiG5p59CJPFJ0CIi564vZMyy1tmxavoK5Q6T8kv7j74c8-Q25jrQbr0WhhxtGqcY-djXlW9Q,KR_7011934420,"Aatrox, Ahri, Jinx, LeeSin, Rakan","Hwei, Poppy, Renekton, Sylas, Zeri",Red,Ahri
iGZgPpqiG5p59CJPFJ0CIi564vZMyy1tmxavoK5Q6T8kv7j74c8-Q25jrQbr0WhhxtGqcY-djXlW9Q,KR_7011113899,"Ahri, Jinx, Kennen, TahmKench, Vi","Aatrox, FiddleSticks, Jayce, Yuumi, Zeri",Blue,Zeri
iGZgPpqiG5p59CJPFJ0CIi564vZMyy1tmxavoK5Q6T8kv7j74c8-Q25jrQbr0WhhxtGqcY-djXlW9Q,KR_7010701366,"AurelionSol, Jayce, RekSai, Yuumi, Zeri","Janna, Jinx, LeeSin, MonkeyKing, TwistedFate",Red,Jayce
iGZgPpqiG5p59CJPFJ0CIi564vZMyy1tmxavoK5Q6T8kv7j74c8-Q25jrQbr0WhhxtGqcY-djXlW9Q,KR_7000965215,"Olaf, Rakan, Rengar, Velkoz, Zeri","Darius, Ezreal, Fizz, LeeSin, Maokai",Blue,Rakan
iGZgPpqiG5p59CJPFJ0CIi564vZMyy1tmxavoK5Q6T8kv7j74c8-Q25jrQbr0WhhxtGqcY-djXlW9Q,KR_7000897363,"Graves, Orianna, Ornn, Varus, Velkoz","Karma, Lissandra, Sett, Udyr, Vayne",Red,Udyr
iGZgPpqiG5p59CJPFJ0CIi564vZMyy1tmxavoK5Q6T8kv7j74c8-Q25jrQbr0WhhxtGqcY-djXlW9Q,KR_7000837799,"KSante, Rell, Renata, Xerath, Yone","Brand, Corki, Gragas, Jhin, Yasuo",Red,Rell
iGZgPpqiG5p59CJPFJ0CIi564vZMyy1tmxavoK5Q6T8kv7j74c8-Q25jrQbr0WhhxtGqcY-djXlW9Q,KR_6999621348,"Brand, Jhin, Malphite, Nami, Zoe","Ekko, Khazix, Qiyana, XinZhao, Zeri",Blue,Malphite
